2025-11-08 16:17:58 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: API Call failed after 3 attempts to: http://localhost/SaccusSalis/backend/transactions/ewallet_cashout.php
2025-11-08 16:18:01 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: API Call failed after 3 attempts to: http://localhost/SaccusSalis/backend/transactions/ewallet_cashout.php
2025-11-08 16:18:04 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: API Call failed after 3 attempts to: http://localhost/SaccusSalis/backend/transactions/ewallet_cashout.php
2025-11-08 16:30:43 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 06:23:41 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 06:35:12 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:40:24 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:43:59 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:53:19 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:55:22 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 06:55:22 | TOKEN: +26770000001 | TYPE: SWAP_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 (Cashout) failed: Invalid token
2025-11-09 07:04:28 | TOKEN: +26770000001 | TYPE: SWAP_FAIL | AMT: 50 | EXT_ID: N/A | DETAILS: Unable to auto-map preatm_to_preatm: check from/to participants
2025-11-09 08:16:55 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 08:29:10 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 08:49:06 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: PIN and recipient phone required
2025-11-09 09:00:32 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: PIN and recipient phone required
2025-11-09 09:04:05 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-09 09:05:56 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-09 09:10:34 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-10 22:40:04 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-10 23:47:01 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-10 23:50:00 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-11 00:55:59 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN expired
2025-11-11 00:57:17 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'redeemed_at' in 'field list'
2025-11-11 01:00:40 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'redeemed_by' in 'field list'
2025-11-11 01:02:33 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:05:32 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:06:25 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:10:10 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:16:42 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:25:03 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid response
2025-11-11 01:27:56 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid response
2025-11-11 01:29:27 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid response
2025-11-11 01:30:44 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:41:14 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:48:22 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 01:49:02 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[01000]: Warning: 1265 Data truncated for column 'type' at row 1
2025-11-11 01:53:35 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:54:31 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:58:44 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 02:02:51 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 02:03:28 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 02:52:22 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 02:52:56 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 02:58:10 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:04:53 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:14:41 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:24:36 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:24:38 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 06:58:29 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 07:04:12 | TOKEN: +26770000000 | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 07:18:37 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Insufficient wallet balance for cashout
2025-11-11 07:20:18 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Insufficient wallet balance for cashout
2025-11-11 07:21:02 | TOKEN: +26770000000 | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 07:25:33 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-11 07:37:59 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
[2025-12-30 12:28:03] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"253353"}
[2026-02-04 21:35:59] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6983adafcebaf0.56786195"}
[2026-02-04 21:35:59] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_system\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6983adafcebaf0.56786195","status":"failed_step1_system"}
[2026-02-04 21:43:36] SWAP_RESOLVER::SWAP_STATUS_IDENTIFIER_MISSING: Resolver event | {"participant":"zurubank","input":{"fromParticipant":"zurubank","toParticipant":"saccussalis","amount":50,"voucher_number":"VCH123456","pin":"1234","recipient_phone":"26771234567","user_id":1,"token":"TEST_TOKEN"}}
[2026-02-04 21:43:36] executeSwap: Escrow Credit Amount calculated higher than Original Amount. | {"calculated":52.2000000000000028421709430404007434844970703125,"original":50}
[2026-02-04 21:43:36] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":50,"ref":"swap_6983af78f02530.90498680"}
[2026-02-04 21:43:36] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_system\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6983af78f02530.90498680","status":"failed_step1_system"}
[2026-02-04 22:51:06] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6983bf4a561168.70747819"}
[2026-02-04 22:51:06] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step2\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6983bf4a561168.70747819","status":"failed_step2"}
[2026-02-04 22:51:06] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"reversed_success\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6983bf4a561168.70747819","status":"reversed_success"}
[2026-02-04 22:53:45] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"175043280"}
[2026-02-04 22:53:45] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6983bfe90d8412.93270433"}
[2026-02-04 22:53:45] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6983bfe90d8412.93270433"}
[2026-02-05 15:03:50] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"175043280"}
[2026-02-05 15:03:50] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6984a34649a088.76943193"}
[2026-02-05 15:03:50] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6984a34649a088.76943193","status":"failed_step1_api"}
[2026-02-05 15:06:28] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"33608021"}
[2026-02-05 15:06:28] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6984a3e4de1f68.06618748"}
[2026-02-05 15:06:28] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6984a3e4de1f68.06618748","status":"failed_step1_api"}
[2026-02-05 15:07:46] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"336080211"}
[2026-02-05 15:07:46] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6984a4322192c8.81123522"}
[2026-02-05 15:07:46] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6984a4322192c8.81123522"}
[2026-02-07 05:52:18] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"VCH123456"}
[2026-02-07 05:52:18] executeSwap: Escrow Credit Amount calculated higher than Original Amount. | {"calculated":52.2000000000000028421709430404007434844970703125,"original":50}
[2026-02-07 05:52:18] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":50,"ref":"swap_6986c5021c84c6.33714121"}
[2026-02-07 05:52:18] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6986c5021c84c6.33714121","status":"failed_step1_api"}
[2026-02-07 17:37:47] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"332261062"}
[2026-02-07 17:37:47] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_69876a5ba5d352.14333106"}
[2026-02-07 17:37:47] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_69876a5ba5d352.14333106"}
[2026-02-07 22:17:30] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"fnb","to":"btc","amount":100,"ref":"TEST_SWAP_1770499050"}
[2026-02-07 22:20:50] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"fnb","to":"btc","amount":100,"ref":"TEST_SWAP_1770499250"}
[2026-02-07 22:22:48] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"TEST_SWAP_1770499368"}
[2026-02-07 22:22:51] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"TEST_SWAP_1770499371"}
[2026-02-07 22:30:49] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"731011909"}
[2026-02-07 22:30:49] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6987af097dd8e8.76145687"}
[2026-02-09 08:18:04] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"699736955"}
[2026-02-09 08:18:05] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_69898a2cd02a69.72340128"}
[2026-02-09 08:24:39] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"saccussalis","identifier":"835864"}
[2026-02-09 08:24:39] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_69898bb71c7420.34627853","status":"failed_step1_api"}
[2026-02-09 08:25:31] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"saccussalis","identifier":"835864"}
[2026-02-09 08:25:31] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_69898beb009ee6.62501847","status":"failed_step1_api"}
[2026-02-09 08:25:57] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"saccussalis","identifier":"835864"}
[2026-02-09 08:25:57] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_69898c053dd4f0.16189644","status":"failed_step1_api"}
[2026-02-09 08:27:04] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"saccussalis","identifier":"835864"}
[2026-02-09 08:27:04] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_69898c481bc5d6.27931247"}
[2026-02-09 08:38:41] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"986081459"}
[2026-02-09 08:38:42] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_69898f01c85048.24469136"}
[2026-02-09 11:32:45] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"311700170"}
[2026-02-09 11:32:45] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6989b7cd2fbde1.19384008"}
[2026-02-09 14:52:34] SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Resolver event | {"participant":"zurubank","identifier":"493387424"}
[2026-02-09 14:52:34] updateSwapLedgerFees: Database error updating ledger fees. | {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6989e6a251a3a7.31050074"}
[2026-02-12 10:55:18] SWAP_RESOLVER::SWAP_STATUS_DB_ERROR: Resolver event | {"participant":"zurubank","error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"swap_enabled\" does not exist\nLINE 1: SELECT swap_enabled FROM instant_money_vouchers WHERE vouche...\n               ^"}
[2026-02-12 10:55:18] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_698da3868534b4.99459166","status":"failed_step1_api"}
[2026-02-12 11:48:27] SWAP_RESOLVER::SWAP_STATUS_DB_ERROR: Resolver event | {"participant":"zurubank","error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"swap_enabled\" does not exist\nLINE 1: SELECT swap_enabled FROM instant_money_vouchers WHERE vouche...\n               ^"}
[2026-02-12 11:48:27] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_missing_reference\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_698daffb0e6650.23589242","status":"failed_step1_missing_reference"}
[2026-02-12 11:51:33] SWAP_RESOLVER::SWAP_STATUS_DB_ERROR: Resolver event | {"participant":"zurubank","error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"swap_enabled\" does not exist\nLINE 1: SELECT swap_enabled FROM instant_money_vouchers WHERE vouche...\n               ^"}
[2026-02-12 11:51:33] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_api\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_698db0b51d9d19.63854299","status":"failed_step1_api"}
[2026-02-12 12:01:11] SWAP_RESOLVER::SWAP_STATUS_DB_ERROR: Resolver event | {"participant":"zurubank","error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"swap_enabled\" does not exist\nLINE 1: SELECT swap_enabled FROM instant_money_vouchers WHERE vouche...\n               ^"}
[2026-02-12 12:01:11] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step2\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_698db2f73d15b3.87094150","status":"failed_step2"}
[2026-02-12 12:01:11] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"reversed_success\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_698db2f73d15b3.87094150","status":"reversed_success"}
[2026-02-12 16:08:41] SWAP_RESOLVER::SWAP_STATUS_DB_ERROR: Resolver event | {"participant":"zurubank","error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"swap_enabled\" does not exist\nLINE 1: SELECT swap_enabled FROM instant_money_vouchers WHERE vouche...\n               ^"}
